 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;FECHA;FECHA-FIN;HORA;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;TIPO
12262425;Laia Molins y Jofre Fité Duo;;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f30d19f33162d810VgnVCM1000001d4a900aRCRD;Actividades en el Centro cultural Valdebernardo;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c96851629d199810VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD;Centro Cultural Valdebernardo (Vicálvaro);2;BULEVAR;INDALECIO PRIETO;21;VICALVARO;VALDEBERNARDO;28032;447278;4472321;/contenido/actividades/DanzaBaile
12262878;Laia Molins y Jofre Fité Dúo;;1;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee5b51797013d810VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural San Juan Bautista (Ciudad Lineal);1;CALLE;SAN NEMESIO;4;CIUDAD LINEAL;SAN JUAN BAUTISTA;28043;444202;4478162;/contenido/actividades/DanzaBaile
12259092;Las aventuras de Mandarina y Serafín;;1;0;;2024-02-18 00:00:00.0;2024-02-18 23:59:00.0;12:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb4d27f4bcb1d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Antonio Machado (San Blas - Canillejas);1;CALLE;SAN ROMAN DEL VALLE;8;SAN BLAS-CANILLEJAS;ARCOS;28037;447255;4474591;/contenido/actividades/CircoMagia
12042038;Las cautivas;20 euros;0;1;M,X,J,V,S,D;2024-04-12 00:00:00.0;2024-04-21 23:59:00.0;19:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4b332617b2e8810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD;Naves Español en Matadero;1,6;PASEO;CHOPERA;14;ARGANZUELA;CHOPERA;28045;440828;4471551;/contenido/actividades/TeatroPerformance
12262707;Las chicas están bien;;1;0;;2024-02-19 00:00:00.0;2024-02-19 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cc14554a603d810VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Casa de Vacas (Retiro);1;PASEO;COLOMBIA;1;RETIRO;LOS JERONIMOS;28009;441967;4474495;/contenido/actividades/CineActividadesAudiovisuales
12267814;Las dos en punto;;1;0;;2024-02-24 00:00:00.0;2024-02-24 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=68b049ab8114d810VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural Oporto (Carabanchel);2;AVENIDA;OPORTO;78;CARABANCHEL;OPAÑEL;28019;438232;4470949;/contenido/actividades/Musica
12266310;Las mujeres de la generación del 27;;1;0;;2024-03-20 00:00:00.0;2024-03-20 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b66acc109b3d810VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Zazuar (Villa de Vallecas);1,6;CALLE;ZAZUAR;4;VILLA DE VALLECAS;SANTA EUGENIA;28031;448550;4470424;/contenido/actividades/ConferenciasColoquios
12267094;Las ocho montañas;;1;0;;2024-02-15 00:00:00.0;2024-02-15 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=490d991a5904d810VgnVCM2000001f4a900aRCRD;La pequeña filmoteca;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=01c1ab0d3b56b810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20a43d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural Alberto Sánchez (Puente de Vallecas);1;CALLE;RISCO DE PELOCHE;14;PUENTE DE VALLECAS;NUMANCIA;28038;444360;4471652;/contenido/actividades/CineActividadesAudiovisuales
12277203;Las piedras de los dioses;;1;0;;2024-02-13 00:00:00.0;2024-02-13 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=00c7b681ad86d810VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Casa de Vacas (Retiro);1;PASEO;COLOMBIA;1;RETIRO;LOS JERONIMOS;28009;441967;4474495;/contenido/actividades/ConferenciasColoquios
12265603;Las verbenas desiertas. Apariciones y desapariciones en el arte contemporáneo;;1;1;M,X,J,V,S,D;2024-04-26 00:00:00.0;2024-07-21 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3628240ad5b3d810VgnVCM1000001d4a900aRCRD;Las verbenas desiertas. Apariciones y desapariciones en el arte contemporáneo;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b28240ad5b3d810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
12271714;Le Parody y Tunipanea;;0;1;L,M,X,J,V,S,D;2024-02-16 00:00:00.0;2024-02-17 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd20c160f1a5d810VgnVCM1000001d4a900aRCRD;TELARAÑA 2024;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=54cec160f1a5d810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD;CentroCentro;1;PLAZA;CIBELES;1;RETIRO;LOS JERONIMOS;28014;441277;4474496;/contenido/actividades/ActividadesCalleArteUrbano
12270737;Lectura performativa: María Velasco y Miren Iza (Tulsa);;0;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;19:45;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fdaf0e79d495d810VgnVCM1000001d4a900aRCRD;Lectura performativa: María Velasco y Miren Iza (Tulsa);http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3bf0e79d495d810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3c0f13cd18a0810VgnVCM1000001d4a900aRCRD;Espacio Cultural Serrería Belga;1;CALLE;ALAMEDA;15;CENTRO;CORTES;28014;441134;4473558;/contenido/actividades/RecitalesPresentacionesActosLiterarios
11675620;Lecturas dramatizadas;;1;1;J;2022-05-05 00:00:00.0;2025-12-31 23:59:00.0;17:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f31710dd3e80810VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo);1,6;AVENIDA;MONFORTE DE LEMOS;38;FUENCARRAL-EL PARDO;EL PILAR;28029;439867;4481122;/contenido/actividades/TeatroPerformance
12109832;Let's practice english;;1;1;M;2023-09-26 00:00:00.0;2024-12-31 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ccb6c507771da810VgnVCM2000001f4a900aRCRD;Let's practice english;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f1a6c507771da810VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo);1,6;AVENIDA;MONFORTE DE LEMOS;38;FUENCARRAL-EL PARDO;EL PILAR;28029;439867;4481122;/contenido/actividades/CursosTalleres
12270728;Literatura escénica: Eloy Fernández Porta, Miriam Reyes y Eloi El Bon Noi;;0;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;19:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c06f0e79d495d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3c0f13cd18a0810VgnVCM1000001d4a900aRCRD;Espacio Cultural Serrería Belga;1;CALLE;ALAMEDA;15;CENTRO;CORTES;28014;441134;4473558;/contenido/actividades/RecitalesPresentacionesActosLiterarios
12262863;Llévame a Benidorm;;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74fa51797013d810VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural San Juan Bautista (Ciudad Lineal);1;CALLE;SAN NEMESIO;4;CIUDAD LINEAL;SAN JUAN BAUTISTA;28043;444202;4478162;/contenido/actividades/TeatroPerformance/ComediaMonologo
12276231;Lope y compañía;;1;0;;2024-03-16 00:00:00.0;2024-03-16 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e1d85f764446d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38ef0a47f441f010VgnVCM2000000c205a0aRCRD;Junta Municipal del Distrito de Usera;1;AVENIDA;RAFAELA YBARRA;41;USERA;PRADOLONGO;28026;439670;4470445;/contenido/actividades/TeatroPerformance
12248327;LOQUILLO;Platea: 80 euros  Preferente A/B (filas 1 a 4): 80 euros  Preferente A/B (filas 5 a 11): 60 euros  Preferente C/D (filas 1 a 4): 70 euros  Preferente C/D (filas 5 a 11): 60 euros  PMR (silla de ruedas) y acompañante. 60 euros cada uno.;0;1;L,M,X,J,V,S,D;2024-05-02 00:00:00.0;2024-05-03 23:59:00.0;20:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b29888d168fc810VgnVCM1000001d4a900aRCRD;Loquillo;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e139888d168fc810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD;Teatro Circo Price;1;RONDA;ATOCHA;35;ARGANZUELA;PALOS DE LA FRONTERA;28012;440722;4473051;/contenido/actividades/ProgramacionDestacadaAgendaCultura
12268758;Lorenzo Durán;;1;1;L,M,X,J,V,S,D;2024-02-02 00:00:00.0;2024-02-22 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc608e7da354d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Lope de Vega (Puente de Vallecas);1;CALLE;CONCEJO DE TEVERGA;1;PUENTE DE VALLECAS;ENTREVIAS;28053;442974;4470850;/contenido/actividades/Exposiciones
12266452;Lorenzo Sandoval: Ecología acústica;;0;0;;2024-02-14 00:00:00.0;2024-02-14 23:59:00.0;19:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c10393d324d3d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/ProgramacionDestacadaAgendaCultura
12042056;Los amigos de ellos dos;20 euros;0;1;M,X,J,V,S,D;2024-05-11 00:00:00.0;2024-06-16 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=47e432617b2e8810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD;Teatro Español;1,6;CALLE;PRINCIPE;25;CENTRO;CORTES;28012;440597;4474036;/contenido/actividades/TeatroPerformance
12119586;Los artistas y su palabra;;0;0;;2024-04-11 00:00:00.0;2024-04-11 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f05a842a354fa810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
12119585;Los artistas y su palabra;;0;0;;2024-03-14 00:00:00.0;2024-03-14 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb4a842a354fa810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
12119583;Los artistas y su palabra;;0;0;;2024-02-15 00:00:00.0;2024-02-15 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=172a842a354fa810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
12103138;Los Bárbaros 'Obra Imposible';;0;1;L,M,X,J,V,S,D;2024-05-09 00:00:00.0;2024-05-11 23:59:00.0;20:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=314e4bce0ecaa810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
12271754;Los cuentos de la tribu;;1;0;;2024-02-24 00:00:00.0;2024-02-24 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c85f819432a5d810VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b9a1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Orcasur (Usera);1;PLAZA;PUEBLO;2;USERA;ORCASUR;28041;440472;4468702;/contenido/actividades/TeatroPerformance
12276334;Los Dioses y Dios;;1;0;;2024-03-21 00:00:00.0;2024-03-21 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=84125f764446d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbd91e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Meseta de Orcasitas (Usera);1;PLAZA;ASOCIACION;1;USERA;ORCASITAS;28041;439882;4469031;/contenido/actividades/TeatroPerformance
12246987;Los gritos del alma;;1;1;L,M,X,J,V,S,D;2024-02-02 00:00:00.0;2024-02-29 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=22bbbd81877fc810VgnVCM2000001f4a900aRCRD;Actividades en el Centro Cultural Carril del Conde;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dc76ed8d8a75610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD;Centro Cultural Carril del Conde (Hortaleza);1;CALLE;CARRIL DEL CONDE;57;HORTALEZA;CANILLAS;28043;444516;4479119;/contenido/actividades/Exposiciones
12265160;Los Gumins;Gratuita con inscripción previa;0;0;;2024-02-18 00:00:00.0;2024-02-18 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4e91cf657a3d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD;Matadero Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;
12263554;Los hábitos de un rebelde;;1;0;;2024-02-16 00:00:00.0;2024-02-16 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d483c98a8353d810VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Zazuar (Villa de Vallecas);1,6;CALLE;ZAZUAR;4;VILLA DE VALLECAS;SANTA EUGENIA;28031;448550;4470424;/contenido/actividades/TeatroPerformance
12261698;Los hijos + Mamántula;;0;0;;2024-02-18 00:00:00.0;2024-02-18 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eaab60222212d810VgnVCM1000001d4a900aRCRD;Los hijos + Mamántula;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=77e10d566802d810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/ProgramacionDestacadaAgendaCultura
12261564;Los hijos + Mamántula;;0;0;;2024-02-16 00:00:00.0;2024-02-16 23:59:00.0;21:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b0e10d566802d810VgnVCM1000001d4a900aRCRD;Los hijos + Mamántula;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=77e10d566802d810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/ProgramacionDestacadaAgendaCultura
12261697;Los hijos + Mamántula;;0;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;20:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a09b60222212d810VgnVCM1000001d4a900aRCRD;Los hijos + Mamántula;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=77e10d566802d810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/ProgramacionDestacadaAgendaCultura
12225193;Los hongos;3,50 euros;0;0;;2024-04-17 00:00:00.0;2024-04-17 23:59:00.0;20:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7db8a39b3f18c810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
12231581;Los más pequeños también plantamos;;1;0;;2024-03-10 00:00:00.0;2024-03-10 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b01284114f09c810VgnVCM2000001f4a900aRCRD;Los más pequeños también plantamos;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea63ef951fa33810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD;Centro de Información y Educación Ambiental El Huerto de El Retiro;1;PASEO;FERNAN NUÑEZ;2;RETIRO;LOS JERONIMOS;28009;441779;4473428;
